XCOR:LI23:702 XC23702 HKIC 294.917488 2309.600000  LI23 K23_7  CU_HXR LCLS L2
YCOR:LI23:703 YC23703 VKIC 295.284588 2309.967100  LI23 K23_7  CU_HXR LCLS L2
KLYS:LI23:71 K23_7B LCAV 300.672088 2315.354600  LI23 K23_7  CU_HXR LCLS L2
KLYS:LI23:71 K23_7C LCAV 303.716188 2318.398700  LI23 K23_7  CU_HXR LCLS L2
KLYS:LI23:71 K23_7D LCAV 306.760288 2321.442800  LI23 K23_7  CU_HXR LCLS L2
QUAD:LI23:801 Q23801 QUAD 306.847888 2321.530400  LI23 K23_7  CU_HXR LCLS L2
BPMS:LI23:801 BPM23801 MONI 306.847888 2321.530400  LI23 K23_7  CU_HXR LCLS L2
XCOR:LI23:802 XC23802 HKIC 307.257488 2321.940000  LI23 K23_8  CU_HXR LCLS L2
YCOR:LI23:803 YC23803 VKIC 307.663888 2322.346400  LI23 K23_8  CU_HXR LCLS L2
KLYS:LI23:81 K23_8B LCAV 313.016488 2327.699000  LI23 K23_8  CU_HXR LCLS L2
KLYS:LI23:81 K23_8C LCAV 316.060588 2330.743100  LI23 K23_8  CU_HXR LCLS L2
XCOR:LI23:900 XC23900 HKIC 318.447488 2333.130000  LI23 K23_8  CU_HXR LCLS L2
YCOR:LI23:900 YC23900 VKIC 318.697488 2333.380000  LI23 K23_8  CU_HXR LCLS L2
QUAD:LI23:901 Q23901 QUAD 319.511388 2334.193900  LI23 K23_8  CU_HXR LCLS L2
BPMS:LI23:901 BPM23901 MONI 319.511388 2334.193900  LI23 K23_8  CU_HXR LCLS L2
KLYS:LI24:11 K24_1A LCAV 325.161588 2339.844100  LI24 K24_1  CU_HXR LCLS L2
KLYS:LI24:11 K24_1B LCAV 328.205688 2342.888200  LI24 K24_1  CU_HXR LCLS L2
KLYS:LI24:11 K24_1C LCAV 331.249788 2345.932300  LI24 K24_1  CU_HXR LCLS L2
KLYS:LI24:11 K24_1D LCAV 334.293888 2348.976400  LI24 K24_1  CU_HXR LCLS L2
QUAD:LI24:201 Q24201 QUAD 334.381488 2349.064000  LI24 K24_1  CU_HXR LCLS L2
BPMS:LI24:201 BPM24201 MONI 334.381488 2349.064000  LI24 K24_1  CU_HXR LCLS L2
XCOR:LI24:202 XC24202 HKIC 334.833488 2349.516000  LI24 K24_2  CU_HXR LCLS L2
YCOR:LI24:203 YC24203 VKIC 335.114488 2349.797000  LI24 K24_2  CU_HXR LCLS L2
KLYS:LI24:21 K24_2B LCAV 340.550088 2355.232600  LI24 K24_2  CU_HXR LCLS L2
KLYS:LI24:21 K24_2C LCAV 343.594188 2358.276700  LI24 K24_2  CU_HXR LCLS L2
KLYS:LI24:21 K24_2D LCAV 346.638288 2361.320800  LI24 K24_2  CU_HXR LCLS L2
QUAD:LI24:301 Q24301 QUAD 346.725888 2361.408400  LI24 K24_2  CU_HXR LCLS L2
BPMS:LI24:301 BPM24301 MONI 346.725888 2361.408400  LI24 K24_2  CU_HXR LCLS L2
XCOR:LI24:302 XC24302 HKIC 347.137488 2361.820000  LI24 K24_3  CU_HXR LCLS L2
YCOR:LI24:303 YC24303 VKIC 347.387488 2362.070000  LI24 K24_3  CU_HXR LCLS L2
KLYS:LI24:31 K24_3B LCAV 352.894488 2367.577000  LI24 K24_3  CU_HXR LCLS L2
KLYS:LI24:31 K24_3C LCAV 355.938588 2370.621100  LI24 K24_3  CU_HXR LCLS L2
KLYS:LI24:31 K24_3D LCAV 358.982688 2373.665200  LI24 K24_3  CU_HXR LCLS L2
QUAD:LI24:401 Q24401 QUAD 359.070288 2373.752800  LI24 K24_3  CU_HXR LCLS L2
BPMS:LI24:401 BPM24401 MONI 359.070288 2373.752800  LI24 K24_3  CU_HXR LCLS L2
XCOR:LI24:402 XC24402 HKIC 359.477488 2374.160000  LI24 K24_4  CU_HXR LCLS L2
YCOR:LI24:403 YC24403 VKIC 359.782288 2374.464800  LI24 K24_4  CU_HXR LCLS L2
KLYS:LI24:41 K24_4B LCAV 365.238888 2379.921400  LI24 K24_4  CU_HXR LCLS L2
KLYS:LI24:41 K24_4C LCAV 368.282988 2382.965500  LI24 K24_4  CU_HXR LCLS L2
KLYS:LI24:41 K24_4D LCAV 371.327088 2386.009600  LI24 K24_4  CU_HXR LCLS L2
QUAD:LI24:501 Q24501 QUAD 371.414688 2386.097200  LI24 K24_4  CU_HXR LCLS L2
BPMS:LI24:501 BPM24501 MONI 371.414688 2386.097200  LI24 K24_4  CU_HXR LCLS L2
XCOR:LI24:502 XC24502 HKIC 371.827488 2386.510000  LI24 K24_5  CU_HXR LCLS L2
YCOR:LI24:503 YC24503 VKIC 372.132288 2386.814800  LI24 K24_5  CU_HXR LCLS L2
KLYS:LI24:51 K24_5B LCAV 377.583288 2392.265800  LI24 K24_5  CU_HXR LCLS L2
KLYS:LI24:51 K24_5C LCAV 380.627388 2395.309900  LI24 K24_5  CU_HXR LCLS L2
KLYS:LI24:51 K24_5D LCAV 383.671488 2398.354000  LI24 K24_5  CU_HXR LCLS L2
QUAD:LI24:601 Q24601 QUAD 383.759088 2398.441600  LI24 K24_5  CU_HXR LCLS L2
BPMS:LI24:601 BPM24601 MONI 383.759088 2398.441600  LI24 K24_5  CU_HXR LCLS L2
XCOR:LI24:602 XC24602 HKIC 384.167488 2398.850000  LI24 K24_6  CU_HXR LCLS L2
YCOR:LI24:603 YC24603 VKIC 384.472288 2399.154800  LI24 K24_6  CU_HXR LCLS L2
KLYS:LI24:61 K24_6B LCAV 389.927688 2404.610200  LI24 K24_6  CU_HXR LCLS L2
KLYS:LI24:61 K24_6C LCAV 392.971788 2407.654300  LI24 K24_6  CU_HXR LCLS L2
XCOR:LI24:702 XC24702 HKIC 395.303888 2409.986400  LI24 K24_6  CU_HXR LCLS L2
YCOR:LI24:703 YC24703 VKIC 395.608688 2410.291200  LI24 K24_6  CU_HXR LCLS L2
QUAD:LI24:701 Q24701A QUAD 396.103488 2410.786000  LI24 K24_6  CU_HXR LCLS BC2
QUAD:LI24:702 Q24701B QUAD 396.337288 2411.019800  LI24 K24_6  CU_HXR LCLS BC2
BPMS:LI24:701 BPM24701 MONI 396.337288 2411.019800  LI24 K24_6  CU_HXR LCLS BC2
WIRE:LI24:705 WS24 WIRE 396.747989 2411.430501  LI24 K24_6  CU_HXR LCLS BC2
TORO:LI24:707 IMBC2I IMON 396.959488 2411.642000  LI24 K24_6  CU_HXR LCLS BC2
QUAD:LI24:713 QM21 QUAD 398.144188 2412.826701  LI24 K24_6  CU_HXR LCLS BC2
QUAD:LI24:740 CQ21 QUAD 401.269078 2415.950268  BC2C1 K24_6  CU_HXR LCLS BC2
BPMS:LI24:801 BPMS21 MONI 410.053482 2424.729825  BC2C1 DIAG2  CU_HXR LCLS BC2
COLL:LI24:805 CE21 RCOL 410.217942 2424.894285  BC2C1 DIAG2  CU_HXR LCLS BC2
OTRS:LI24:807 OTR21 PROF 410.400548 2425.076891  BC2C1 DIAG2  CU_HXR LCLS BC2
QUAD:LI24:860 CQ22 QUAD 419.170836 2433.842333  BC2C1 DIAG2  CU_HXR LCLS BC2
BLEN:LI24:886 BL21 BLMO 422.245826 2436.916000  BC2C1 DIAG2  CU_HXR LCLS BC2
QUAD:LI24:892 QM22 QUAD 422.640926 2437.311100  BC2C1 DIAG2  CU_HXR LCLS BC2
QUAD:LI24:901 Q24901A QUAD 423.302926 2437.973100  BC2C1 DIAG2  CU_HXR LCLS BC2
BPMS:LI24:901 BPM24901 MONI 423.302926 2437.973100  BC2C1 DIAG2  CU_HXR LCLS BC2
QUAD:LI24:902 Q24901B QUAD 423.516026 2438.186200  BC2C1 DIAG2  CU_HXR LCLS BC2
XCOR:LI24:900 XC24900 HKIC 424.054826 2438.725000  LI25 K25_1  CU_HXR LCLS L3
YCOR:LI24:900 YC24900 VKIC 424.379826 2439.050000  LI25 K25_1  CU_HXR LCLS L3
KLYS:LI25:11 K25_1B LCAV 429.818026 2444.488200  LI25 K25_1  CU_HXR LCLS L3
KLYS:LI25:11 K25_1D LCAV 435.906226 2450.576400  LI25 K25_1  CU_HXR LCLS L3
QUAD:LI25:201 Q25201 QUAD 435.993826 2450.664000  LI25 K25_1  CU_HXR LCLS L3
BPMS:LI25:201 BPM25201 MONI 435.993826 2450.664000  LI25 K25_1  CU_HXR LCLS L3
XCOR:LI25:202 XC25202 HKIC 436.527226 2451.197400  LI25 K25_2  CU_HXR LCLS L3
YCOR:LI25:203 YC25203 VKIC 436.844726 2451.514900  LI25 K25_2  CU_HXR LCLS L3
KLYS:LI25:21 K25_2B LCAV 442.162426 2456.832600  LI25 K25_2  CU_HXR LCLS L3
KLYS:LI25:21 K25_2C LCAV 445.206526 2459.876700  LI25 K25_2  CU_HXR LCLS L3
TORO:LI25:235 IMBC2O IMON 445.271226 2459.941400  LI25 K25_2  CU_HXR LCLS L3
QUAD:LI25:301 Q25301 QUAD 448.338226 2463.008400  LI25 K25_2  CU_HXR LCLS L3
BPMS:LI25:301 BPM25301 MONI 448.338226 2463.008400  LI25 K25_2  CU_HXR LCLS L3
XCOR:LI25:302 XC25302 HKIC 448.749826 2463.420000  LI25 K25_3  CU_HXR LCLS L3
YCOR:LI25:303 YC25303 VKIC 449.100226 2463.770400  LI25 K25_3  CU_HXR LCLS L3
KLYS:LI25:31 K25_3B LCAV 454.506826 2469.177000  LI25 K25_3  CU_HXR LCLS L3
KLYS:LI25:31 K25_3C LCAV 457.550926 2472.221100  LI25 K25_3  CU_HXR LCLS L3
PCAV:LI25:300 PH03 INST 458.149926 2472.820100  LI25 K25_3  CU_HXR LCLS L3
BLEN:LI25:340 BL22 BLMO 458.709026 2473.379200  LI25 K25_3  CU_HXR LCLS L3
QUAD:LI25:401 Q25401 QUAD 460.682626 2475.352800  LI25 K25_3  CU_HXR LCLS L3
BPMS:LI25:401 BPM25401 MONI 460.682626 2475.352800  LI25 K25_3  CU_HXR LCLS L3
XCOR:LI25:402 XC25402 HKIC 461.089826 2475.760000  LI25 K25_4  CU_HXR LCLS L3
YCOR:LI25:403 YC25403 VKIC 461.339826 2476.010000  LI25 K25_4  CU_HXR LCLS L3
KLYS:LI25:41 K25_4B LCAV 466.851226 2481.521400  LI25 K25_4  CU_HXR LCLS L3
KLYS:LI25:41 K25_4C LCAV 469.895326 2484.565500  LI25 K25_4  CU_HXR LCLS L3
KLYS:LI25:41 K25_4D LCAV 472.939426 2487.609600  LI25 K25_4  CU_HXR LCLS L3
QUAD:LI25:501 Q25501 QUAD 473.027026 2487.697200  LI25 K25_4  CU_HXR LCLS L3
BPMS:LI25:501 BPM25501 MONI 473.027026 2487.697200  LI25 K25_4  CU_HXR LCLS L3
XCOR:LI25:502 XC25502 HKIC 473.434226 2488.104400  LI25 K25_5  CU_HXR LCLS L3
YCOR:LI25:503 YC25503 VKIC 473.684226 2488.354400  LI25 K25_5  CU_HXR LCLS L3
KLYS:LI25:51 K25_5B LCAV 479.195626 2493.865800  LI25 K25_5  CU_HXR LCLS L3
KLYS:LI25:51 K25_5C LCAV 482.239726 2496.909900  LI25 K25_5  CU_HXR LCLS L3
KLYS:LI25:51 K25_5D LCAV 485.283826 2499.954000  LI25 K25_5  CU_HXR LCLS L3
QUAD:LI25:601 Q25601 QUAD 485.371426 2500.041600  LI25 K25_5  CU_HXR LCLS L3
BPMS:LI25:601 BPM25601 MONI 485.371426 2500.041600  LI25 K25_5  CU_HXR LCLS L3
XCOR:LI25:602 XC25602 HKIC 485.779826 2500.450000  LI25 K25_6  CU_HXR LCLS L3
YCOR:LI25:603 YC25603 VKIC 486.162026 2500.832200  LI25 K25_6  CU_HXR LCLS L3
KLYS:LI25:61 K25_6B LCAV 491.540026 2506.210200  LI25 K25_6  CU_HXR LCLS L3
KLYS:LI25:61 K25_6C LCAV 494.584126 2509.254300  LI25 K25_6  CU_HXR LCLS L3
KLYS:LI25:61 K25_6D LCAV 497.628226 2512.298400  LI25 K25_6  CU_HXR LCLS L3
QUAD:LI25:701 Q25701 QUAD 497.715826 2512.386000  LI25 K25_6  CU_HXR LCLS L3
BPMS:LI25:701 BPM25701 MONI 497.715826 2512.386000  LI25 K25_6  CU_HXR LCLS L3
XCOR:LI25:702 XC25702 HKIC 498.129826 2512.800000  LI25 K25_7  CU_HXR LCLS L3
YCOR:LI25:703 YC25703 VKIC 498.379826 2513.050000  LI25 K25_7  CU_HXR LCLS L3
KLYS:LI25:71 K25_7B LCAV 503.884426 2518.554600  LI25 K25_7  CU_HXR LCLS L3
KLYS:LI25:71 K25_7C LCAV 506.928526 2521.598700  LI25 K25_7  CU_HXR LCLS L3
KLYS:LI25:71 K25_7D LCAV 509.972626 2524.642800  LI25 K25_7  CU_HXR LCLS L3
QUAD:LI25:801 Q25801 QUAD 510.060226 2524.730400  LI25 K25_7  CU_HXR LCLS L3
BPMS:LI25:801 BPM25801 MONI 510.060226 2524.730400  LI25 K25_7  CU_HXR LCLS L3
XCOR:LI25:802 XC25802 HKIC 510.469826 2525.140000  LI25 K25_8  CU_HXR LCLS L3
YCOR:LI25:803 YC25803 VKIC 510.719826 2525.390000  LI25 K25_8  CU_HXR LCLS L3
KLYS:LI25:81 K25_8B LCAV 516.228826 2530.899000  LI25 K25_8  CU_HXR LCLS L3
KLYS:LI25:81 K25_8C LCAV 519.272926 2533.943100  LI25 K25_8  CU_HXR LCLS L3
XCOR:LI25:900 XC25900 HKIC 521.659826 2536.330000  LI25 K25_8  CU_HXR LCLS L3
YCOR:LI25:900 YC25900 VKIC 521.909826 2536.580000  LI25 K25_8  CU_HXR LCLS L3
QUAD:LI25:901 Q25901 QUAD 522.645226 2537.315400  LI25 K25_8  CU_HXR LCLS L3
BPMS:LI25:901 BPM25901 MONI 522.645226 2537.315400  LI25 K25_8  CU_HXR LCLS L3
OTRS:LI25:920 OTR_TCAV PROF 523.201826 2537.872000  LI25 K25_8  CU_HXR LCLS L3
KLYS:LI26:11 K26_1A LCAV 528.373926 2543.044100  LI26 K26_1  CU_HXR LCLS L3
KLYS:LI26:11 K26_1B LCAV 531.418026 2546.088200  LI26 K26_1  CU_HXR LCLS L3
KLYS:LI26:11 K26_1C LCAV 534.462126 2549.132300  LI26 K26_1  CU_HXR LCLS L3
KLYS:LI26:11 K26_1D LCAV 537.506226 2552.176400  LI26 K26_1  CU_HXR LCLS L3
QUAD:LI26:201 Q26201 QUAD 537.593826 2552.264000  LI26 K26_1  CU_HXR LCLS L3
BPMS:LI26:201 BPM26201 MONI 537.593826 2552.264000  LI26 K26_1  CU_HXR LCLS L3
XCOR:LI26:202 XC26202 HKIC 537.999826 2552.670000  LI26 K26_2  CU_HXR LCLS L3
YCOR:LI26:203 YC26203 VKIC 538.371726 2553.041900  LI26 K26_2  CU_HXR LCLS L3
KLYS:LI26:21 K26_2B LCAV 543.762426 2558.432600  LI26 K26_2  CU_HXR LCLS L3
KLYS:LI26:21 K26_2C LCAV 546.806526 2561.476700  LI26 K26_2  CU_HXR LCLS L3
KLYS:LI26:21 K26_2D LCAV 549.850626 2564.520800  LI26 K26_2  CU_HXR LCLS L3
QUAD:LI26:301 Q26301 QUAD 549.938226 2564.608400  LI26 K26_2  CU_HXR LCLS L3
BPMS:LI26:301 BPM26301 MONI 549.938226 2564.608400  LI26 K26_2  CU_HXR LCLS L3
XCOR:LI26:302 XC26302 HKIC 550.349826 2565.020000  LI26 K26_3  CU_HXR LCLS L3
YCOR:LI26:303 YC26303 VKIC 550.599826 2565.270000  LI26 K26_3  CU_HXR LCLS L3
KLYS:LI26:31 K26_3B LCAV 556.106826 2570.777000  LI26 K26_3  CU_HXR LCLS L3
KLYS:LI26:31 K26_3C LCAV 559.150926 2573.821100  LI26 K26_3  CU_HXR LCLS L3
KLYS:LI26:31 K26_3D LCAV 562.195026 2576.865200  LI26 K26_3  CU_HXR LCLS L3
QUAD:LI26:401 Q26401 QUAD 562.282626 2576.952800  LI26 K26_3  CU_HXR LCLS L3
BPMS:LI26:401 BPM26401 MONI 562.282626 2576.952800  LI26 K26_3  CU_HXR LCLS L3
XCOR:LI26:402 XC26402 HKIC 562.689826 2577.360000  LI26 K26_4  CU_HXR LCLS L3
YCOR:LI26:403 YC26403 VKIC 562.939826 2577.610000  LI26 K26_4  CU_HXR LCLS L3
KLYS:LI26:41 K26_4B LCAV 568.451226 2583.121400  LI26 K26_4  CU_HXR LCLS L3
KLYS:LI26:41 K26_4C LCAV 571.495326 2586.165500  LI26 K26_4  CU_HXR LCLS L3
KLYS:LI26:41 K26_4D LCAV 574.539426 2589.209600  LI26 K26_4  CU_HXR LCLS L3
QUAD:LI26:501 Q26501 QUAD 574.627026 2589.297200  LI26 K26_4  CU_HXR LCLS L3
BPMS:LI26:501 BPM26501 MONI 574.627026 2589.297200  LI26 K26_4  CU_HXR LCLS L3
XCOR:LI26:502 XC26502 HKIC 575.039826 2589.710000  LI26 K26_5  CU_HXR LCLS L3
YCOR:LI26:503 YC26503 VKIC 575.289826 2589.960000  LI26 K26_5  CU_HXR LCLS L3
KLYS:LI26:51 K26_5B LCAV 580.795626 2595.465800  LI26 K26_5  CU_HXR LCLS L3
KLYS:LI26:51 K26_5C LCAV 583.839726 2598.509900  LI26 K26_5  CU_HXR LCLS L3
KLYS:LI26:51 K26_5D LCAV 586.883826 2601.554000  LI26 K26_5  CU_HXR LCLS L3
QUAD:LI26:601 Q26601 QUAD 586.971426 2601.641600  LI26 K26_5  CU_HXR LCLS L3
BPMS:LI26:601 BPM26601 MONI 586.971426 2601.641600  LI26 K26_5  CU_HXR LCLS L3
XCOR:LI26:602 XC26602 HKIC 587.379826 2602.050000  LI26 K26_6  CU_HXR LCLS L3
YCOR:LI26:603 YC26603 VKIC 587.790626 2602.460800  LI26 K26_6  CU_HXR LCLS L3
KLYS:LI26:61 K26_6B LCAV 593.140026 2607.810200  LI26 K26_6  CU_HXR LCLS L3
KLYS:LI26:61 K26_6C LCAV 596.184126 2610.854300  LI26 K26_6  CU_HXR LCLS L3
KLYS:LI26:61 K26_6D LCAV 599.228226 2613.898400  LI26 K26_6  CU_HXR LCLS L3
QUAD:LI26:701 Q26701 QUAD 599.315826 2613.986000  LI26 K26_6  CU_HXR LCLS L3
BPMS:LI26:701 BPM26701 MONI 599.315826 2613.986000  LI26 K26_6  CU_HXR LCLS L3
XCOR:LI26:702 XC26702 HKIC 599.729826 2614.400000  LI26 K26_7  CU_HXR LCLS L3
YCOR:LI26:703 YC26703 VKIC 599.979826 2614.650000  LI26 K26_7  CU_HXR LCLS L3
KLYS:LI26:71 K26_7B LCAV 605.484426 2620.154600  LI26 K26_7  CU_HXR LCLS L3
KLYS:LI26:71 K26_7C LCAV 608.528526 2623.198700  LI26 K26_7  CU_HXR LCLS L3
KLYS:LI26:71 K26_7D LCAV 611.572626 2626.242800  LI26 K26_7  CU_HXR LCLS L3
QUAD:LI26:801 Q26801 QUAD 611.660226 2626.330400  LI26 K26_7  CU_HXR LCLS L3
BPMS:LI26:801 BPM26801 MONI 611.660226 2626.330400  LI26 K26_7  CU_HXR LCLS L3
XCOR:LI26:802 XC26802 HKIC 612.069826 2626.740000  LI26 K26_8  CU_HXR LCLS L3
YCOR:LI26:803 YC26803 VKIC 612.450826 2627.121000  LI26 K26_8  CU_HXR LCLS L3
KLYS:LI26:81 K26_8B LCAV 617.828826 2632.499000  LI26 K26_8  CU_HXR LCLS L3
KLYS:LI26:81 K26_8C LCAV 620.872926 2635.543100  LI26 K26_8  CU_HXR LCLS L3
XCOR:LI26:900 XC26900 HKIC 623.259826 2637.930000  LI26 K26_8  CU_HXR LCLS L3
YCOR:LI26:900 YC26900 VKIC 623.509826 2638.180000  LI26 K26_8  CU_HXR LCLS L3
QUAD:LI26:901 Q26901 QUAD 624.245226 2638.915400  LI26 K26_8  CU_HXR LCLS L3
BPMS:LI26:901 BPM26901 MONI 624.245226 2638.915400  LI26 K26_8  CU_HXR LCLS L3
KLYS:LI27:11 K27_1A LCAV 629.973926 2644.644100  LI27 K27_1  CU_HXR LCLS L3
KLYS:LI27:11 K27_1B LCAV 633.018026 2647.688200  LI27 K27_1  CU_HXR LCLS L3
KLYS:LI27:11 K27_1C LCAV 636.062126 2650.732300  LI27 K27_1  CU_HXR LCLS L3
KLYS:LI27:11 K27_1D LCAV 639.106226 2653.776400  LI27 K27_1  CU_HXR LCLS L3
QUAD:LI27:201 Q27201 QUAD 639.193826 2653.864000  LI27 K27_1  CU_HXR LCLS L3
BPMS:LI27:201 BPM27201 MONI 639.193826 2653.864000  LI27 K27_1  CU_HXR LCLS L3
XCOR:LI27:202 XC27202 HKIC 639.599826 2654.270000  LI27 K27_2  CU_HXR LCLS L3
YCOR:LI27:203 YC27203 VKIC 639.849826 2654.520000  LI27 K27_2  CU_HXR LCLS L3
KLYS:LI27:21 K27_2B LCAV 645.362426 2660.032600  LI27 K27_2  CU_HXR LCLS L3
KLYS:LI27:21 K27_2C LCAV 648.406526 2663.076700  LI27 K27_2  CU_HXR LCLS L3
KLYS:LI27:21 K27_2D LCAV 651.450626 2666.120800  LI27 K27_2  CU_HXR LCLS L3
QUAD:LI27:301 Q27301 QUAD 651.538226 2666.208400  LI27 K27_2  CU_HXR LCLS L3
BPMS:LI27:301 BPM27301 MONI 651.538226 2666.208400  LI27 K27_2  CU_HXR LCLS L3
XCOR:LI27:302 XC27302 HKIC 651.949826 2666.620000  LI27 K27_3  CU_HXR LCLS L3
YCOR:LI27:303 YC27303 VKIC 652.319326 2666.989500  LI27 K27_3  CU_HXR LCLS L3
KLYS:LI27:31 K27_3B LCAV 657.706826 2672.377000  LI27 K27_3  CU_HXR LCLS L3
KLYS:LI27:31 K27_3C LCAV 660.750926 2675.421100  LI27 K27_3  CU_HXR LCLS L3
KLYS:LI27:31 K27_3D LCAV 663.795026 2678.465200  LI27 K27_3  CU_HXR LCLS L3
QUAD:LI27:401 Q27401 QUAD 663.882626 2678.552800  LI27 K27_3  CU_HXR LCLS L3
BPMS:LI27:401 BPM27401 MONI 663.882626 2678.552800  LI27 K27_3  CU_HXR LCLS L3
XCOR:LI27:402 XC27402 HKIC 664.289826 2678.960000  LI27 K27_4  CU_HXR LCLS L3
YCOR:LI27:403 YC27403 VKIC 664.539826 2679.210000  LI27 K27_4  CU_HXR LCLS L3
KLYS:LI27:41 K27_4B LCAV 670.051226 2684.721400  LI27 K27_4  CU_HXR LCLS L3
KLYS:LI27:41 K27_4C LCAV 673.095326 2687.765500  LI27 K27_4  CU_HXR LCLS L3
KLYS:LI27:41 K27_4D LCAV 676.139426 2690.809600  LI27 K27_4  CU_HXR LCLS L3
QUAD:LI27:501 Q27501 QUAD 676.227026 2690.897200  LI27 K27_4  CU_HXR LCLS L3
BPMS:LI27:501 BPM27501 MONI 676.227026 2690.897200  LI27 K27_4  CU_HXR LCLS L3
XCOR:LI27:502 XC27502 HKIC 676.639826 2691.310000  LI27 K27_5  CU_HXR LCLS L3
YCOR:LI27:503 YC27503 VKIC 677.008126 2691.678300  LI27 K27_5  CU_HXR LCLS L3
KLYS:LI27:51 K27_5B LCAV 682.395626 2697.065800  LI27 K27_5  CU_HXR LCLS L3
KLYS:LI27:51 K27_5C LCAV 685.439726 2700.109900  LI27 K27_5  CU_HXR LCLS L3
KLYS:LI27:51 K27_5D LCAV 688.483826 2703.154000  LI27 K27_5  CU_HXR LCLS L3
QUAD:LI27:601 Q27601 QUAD 688.571426 2703.241600  LI27 K27_5  CU_HXR LCLS L3
BPMS:LI27:601 BPM27601 MONI 688.571426 2703.241600  LI27 K27_5  CU_HXR LCLS L3
XCOR:LI27:602 XC27602 HKIC 688.979826 2703.650000  LI27 K27_6  CU_HXR LCLS L3
YCOR:LI27:603 YC27603 VKIC 689.229826 2703.900000  LI27 K27_6  CU_HXR LCLS L3
KLYS:LI27:61 K27_6B LCAV 694.740026 2709.410200  LI27 K27_6  CU_HXR LCLS L3
KLYS:LI27:61 K27_6C LCAV 697.784126 2712.454300  LI27 K27_6  CU_HXR LCLS L3
WIRE:LI27:644 WS27644 WIRE 700.127626 2714.797800  LI27 K27_6  CU_HXR LCLS L3
QUAD:LI27:701 Q27701 QUAD 700.915826 2715.586000  LI27 K27_6  CU_HXR LCLS L3
BPMS:LI27:701 BPM27701 MONI 700.915826 2715.586000  LI27 K27_6  CU_HXR LCLS L3
XCOR:LI27:702 XC27702 HKIC 701.329826 2716.000000  LI27 K27_7  CU_HXR LCLS L3
YCOR:LI27:703 YC27703 VKIC 701.681026 2716.351200  LI27 K27_7  CU_HXR LCLS L3
KLYS:LI27:71 K27_7B LCAV 707.084426 2721.754600  LI27 K27_7  CU_HXR LCLS L3
KLYS:LI27:71 K27_7C LCAV 710.128526 2724.798700  LI27 K27_7  CU_HXR LCLS L3
KLYS:LI27:71 K27_7D LCAV 713.172626 2727.842800  LI27 K27_7  CU_HXR LCLS L3
QUAD:LI27:801 Q27801 QUAD 713.260226 2727.930400  LI27 K27_7  CU_HXR LCLS L3
BPMS:LI27:801 BPM27801 MONI 713.260226 2727.930400  LI27 K27_7  CU_HXR LCLS L3
XCOR:LI27:802 XC27802 HKIC 713.669826 2728.340000  LI27 K27_8  CU_HXR LCLS L3
YCOR:LI27:803 YC27803 VKIC 713.919826 2728.590000  LI27 K27_8  CU_HXR LCLS L3
KLYS:LI27:81 K27_8B LCAV 719.428826 2734.099000  LI27 K27_8  CU_HXR LCLS L3
KLYS:LI27:81 K27_8C LCAV 722.472926 2737.143100  LI27 K27_8  CU_HXR LCLS L3
XCOR:LI27:900 XC27900 HKIC 724.714026 2739.384200  LI27 K27_8  CU_HXR LCLS L3
YCOR:LI27:900 YC27900 VKIC 725.109826 2739.780000  LI27 K27_8  CU_HXR LCLS L3
QUAD:LI27:901 Q27901 QUAD 725.845226 2740.515400  LI27 K27_8  CU_HXR LCLS L3
BPMS:LI27:901 BPM27901 MONI 725.845226 2740.515400  LI27 K27_8  CU_HXR LCLS L3
KLYS:LI28:11 K28_1A LCAV 731.573926 2746.244100  LI28 K28_1  CU_HXR LCLS L3
KLYS:LI28:11 K28_1B LCAV 734.618026 2749.288200  LI28 K28_1  CU_HXR LCLS L3
KLYS:LI28:11 K28_1C LCAV 737.662126 2752.332300  LI28 K28_1  CU_HXR LCLS L3
WIRE:LI28:144 WS28144 WIRE 740.503126 2755.173300  LI28 K28_1  CU_HXR LCLS L3
QUAD:LI28:201 Q28201 QUAD 740.793826 2755.464000  LI28 K28_1  CU_HXR LCLS L3
BPMS:LI28:201 BPM28201 MONI 740.793826 2755.464000  LI28 K28_1  CU_HXR LCLS L3
XCOR:LI28:202 XC28202 HKIC 741.199826 2755.870000  LI28 K28_2  CU_HXR LCLS L3
YCOR:LI28:203 YC28203 VKIC 741.449826 2756.120000  LI28 K28_2  CU_HXR LCLS L3
KLYS:LI28:21 K28_2B LCAV 746.962426 2761.632600  LI28 K28_2  CU_HXR LCLS L3
KLYS:LI28:21 K28_2C LCAV 750.006526 2764.676700  LI28 K28_2  CU_HXR LCLS L3
KLYS:LI28:21 K28_2D LCAV 753.050626 2767.720800  LI28 K28_2  CU_HXR LCLS L3
QUAD:LI28:301 Q28301 QUAD 753.138226 2767.808400  LI28 K28_2  CU_HXR LCLS L3
BPMS:LI28:301 BPM28301 MONI 753.138226 2767.808400  LI28 K28_2  CU_HXR LCLS L3
XCOR:LI28:302 XC28302 HKIC 753.549826 2768.220000  LI28 K28_3  CU_HXR LCLS L3
YCOR:LI28:303 YC28303 VKIC 753.799826 2768.470000  LI28 K28_3  CU_HXR LCLS L3
KLYS:LI28:31 K28_3B LCAV 759.306826 2773.977000  LI28 K28_3  CU_HXR LCLS L3
KLYS:LI28:31 K28_3C LCAV 762.350926 2777.021100  LI28 K28_3  CU_HXR LCLS L3
